year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,6,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17780.00,2878.00,1076.00,108.55,554.49,0.98,1137.99,569.00,39.00,228942.00,111079.00,9859.00,29330.00,116.00,78558.00
2022,6,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",30.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,75.00,30.00,0.00,45.00,0.00,0.00
2022,6,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",861.00,188.00,89.32,5.95,47.49,0.00,45.24,35.00,4.00,14510.00,7142.00,605.00,2864.00,0.00,3899.00
2022,6,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",152.00,20.00,9.47,1.08,2.70,0.00,6.75,0.00,1.00,1359.00,999.00,31.00,82.00,0.00,247.00
2022,6,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",337.00,78.00,61.91,2.96,4.95,0.00,8.18,17.00,0.00,4272.00,3556.00,141.00,219.00,0.00,356.00
2022,6,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",220.00,42.00,30.14,3.17,3.42,0.00,5.27,17.00,1.00,2224.00,1532.00,210.00,164.00,0.00,318.00
2022,6,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",60.00,6.00,3.19,0.00,0.51,0.00,2.30,0.00,0.00,293.00,112.00,0.00,12.00,0.00,169.00
2022,6,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",644.00,113.00,63.27,7.88,16.08,0.00,25.78,28.00,0.00,5897.00,3361.00,345.00,613.00,0.00,1578.00
2022,6,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",177.00,38.00,23.17,1.00,0.64,0.00,13.19,5.00,0.00,2881.00,2264.00,17.00,29.00,0.00,571.00
2022,6,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1961.00,534.00,207.19,23.96,155.45,0.47,146.93,78.00,5.00,39395.00,17277.00,1115.00,9223.00,31.00,11749.00
2022,6,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",107.00,17.00,10.23,0.17,1.57,0.00,5.04,0.00,0.00,1050.00,652.00,18.00,51.00,0.00,329.00
2022,6,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",41.00,7.00,4.27,0.00,0.00,0.00,2.73,0.00,0.00,421.00,267.00,0.00,0.00,0.00,154.00
2022,6,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",216.00,41.00,25.99,1.00,3.71,0.00,10.30,4.00,0.00,2285.00,1450.00,36.00,133.00,0.00,666.00
2022,6,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",443.00,76.00,51.24,2.36,14.71,0.00,7.69,36.00,0.00,4022.00,2805.00,135.00,808.00,0.00,274.00
2022,6,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",132.00,34.00,21.65,1.00,6.98,0.00,4.36,2.00,0.00,1946.00,1598.00,17.00,146.00,0.00,185.00
2022,6,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",199.00,37.00,24.26,1.06,4.69,0.00,6.99,4.00,0.00,1921.00,1211.00,24.00,215.00,0.00,471.00
2022,6,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",125.00,19.00,8.50,0.46,3.50,0.00,6.54,1.00,0.00,2350.00,1364.00,70.00,160.00,0.00,756.00
2022,6,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",310.00,77.00,48.62,4.26,12.46,0.00,11.66,8.00,1.00,3970.00,2701.00,205.00,437.00,0.00,627.00
2022,6,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",30.00,5.00,4.43,0.00,0.12,0.00,0.45,0.00,0.00,280.00,238.00,0.00,8.00,0.00,34.00
2022,6,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",202.00,57.00,35.30,1.08,5.25,0.00,15.37,7.00,0.00,3024.00,1946.00,73.00,266.00,0.00,739.00
2022,6,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",468.00,50.00,25.80,2.46,9.40,0.00,12.34,6.00,1.00,3212.00,1817.00,191.00,538.00,0.00,666.00
2022,6,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",174.00,37.00,27.79,2.00,4.46,0.00,2.76,17.00,0.00,1692.00,1048.00,228.00,262.00,0.00,154.00
2022,6,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",570.00,131.00,65.86,3.89,20.05,0.00,41.20,26.00,1.00,15189.00,9961.00,225.00,1044.00,0.00,3959.00
2022,6,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",105.00,28.00,22.67,1.27,2.56,0.00,1.50,6.00,1.00,1218.00,873.00,95.00,136.00,0.00,114.00
2022,6,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",146.00,15.00,4.28,1.00,6.23,0.00,3.49,0.00,1.00,449.00,105.00,64.00,208.00,0.00,72.00
2022,6,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",111.00,17.00,10.99,0.76,2.27,0.00,2.98,0.00,0.00,1258.00,972.00,56.00,80.00,0.00,150.00
2022,6,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",684.00,170.00,86.29,6.04,41.97,0.00,35.70,33.00,2.00,15417.00,8527.00,1249.00,3710.00,0.00,1931.00
2022,6,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",881.00,191.00,105.64,4.73,52.42,0.00,28.21,39.00,4.00,11080.00,7152.00,303.00,1852.00,0.00,1773.00
2022,6,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",913.00,161.00,78.54,7.21,33.79,0.00,41.46,43.00,3.00,11377.00,5861.00,675.00,1807.00,0.00,3034.00
2022,6,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",89.00,11.00,3.18,2.23,1.62,0.00,3.97,0.00,0.00,697.00,201.00,139.00,94.00,0.00,263.00
2022,6,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4875.00,660.00,280.36,13.80,108.52,0.00,257.32,169.00,5.00,52820.00,28075.00,1129.00,6062.00,0.00,17554.00
2022,6,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",207.00,26.00,11.05,4.40,5.16,0.00,5.40,0.00,1.00,1594.00,878.00,239.00,222.00,0.00,255.00
2022,6,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",60.00,11.00,6.14,0.00,1.47,0.00,3.39,3.00,0.00,445.00,303.00,0.00,56.00,0.00,86.00
2022,6,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",26.00,2.00,0.00,0.12,1.00,0.00,0.88,0.00,0.00,67.00,0.00,4.00,33.00,0.00,30.00
2022,6,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",484.00,109.00,47.54,2.52,49.40,0.00,9.54,44.00,1.00,8962.00,3373.00,149.00,4842.00,0.00,598.00
2022,6,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",148.00,23.00,12.20,0.27,10.17,0.00,0.36,9.00,1.00,1154.00,761.00,21.00,362.00,0.00,10.00
2022,6,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",90.00,19.00,13.13,0.00,5.19,0.00,0.67,2.00,0.00,1747.00,1586.00,0.00,139.00,0.00,22.00
2022,6,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",30.00,4.00,1.19,0.51,0.49,0.00,1.81,1.00,0.00,136.00,20.00,25.00,24.00,0.00,67.00
2022,6,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",28.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,77.00,0.00,0.00,77.00,0.00,0.00
2022,6,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",56.00,16.00,11.11,0.93,0.02,0.00,3.95,1.00,0.00,675.00,479.00,62.00,2.00,0.00,132.00
2022,6,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",891.00,263.00,130.58,6.56,72.75,0.00,53.11,42.00,6.00,18700.00,10264.00,1270.00,3839.00,0.00,3327.00
2022,6,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",61.00,17.00,8.73,0.49,4.81,0.00,2.97,1.00,0.00,933.00,720.00,24.00,117.00,0.00,72.00
2022,6,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",212.00,44.00,28.96,1.00,4.77,0.00,9.27,8.00,0.00,2923.00,2052.00,74.00,139.00,0.00,658.00
2022,6,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",139.00,14.00,4.59,2.00,3.00,0.00,4.41,0.00,0.00,530.00,137.00,66.00,193.00,0.00,134.00
2022,6,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",82.00,15.00,8.22,1.00,1.85,0.00,3.93,3.00,0.00,611.00,308.00,34.00,73.00,0.00,196.00
2022,6,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",29.00,8.00,2.13,0.30,2.02,0.00,3.56,0.00,0.00,367.00,144.00,23.00,39.00,0.00,161.00
2022,6,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",258.00,44.00,32.91,1.00,2.67,0.00,7.42,5.00,0.00,3072.00,2331.00,110.00,102.00,0.00,529.00
2022,6,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",201.00,24.00,15.74,2.00,3.49,0.00,2.77,7.00,0.00,1063.00,666.00,79.00,111.00,0.00,207.00
2022,6,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",201.00,27.00,17.87,2.00,2.74,0.00,4.39,4.00,0.00,2120.00,1732.00,108.00,92.00,0.00,188.00
2022,6,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",215.00,51.00,27.61,0.00,10.68,0.00,12.70,1.00,3.00,3099.00,1880.00,0.00,388.00,0.00,831.00
2022,6,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",89.00,20.00,15.63,1.00,0.58,0.00,2.79,0.00,0.00,1372.00,1128.00,31.00,38.00,0.00,175.00
2022,6,DL,Delta Air Lines Inc.,HPN,"White Plains, NY: Westchester County",56.00,7.00,2.83,0.00,1.73,0.00,2.45,0.00,0.00,332.00,122.00,0.00,76.00,0.00,134.00
2022,6,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",173.00,30.00,20.63,0.24,3.10,0.00,6.04,0.00,0.00,1452.00,941.00,8.00,92.00,0.00,411.00
2022,6,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",223.00,36.00,19.45,3.64,6.83,0.00,6.08,15.00,1.00,2706.00,1438.00,260.00,651.00,0.00,357.00
2022,6,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",577.00,113.00,62.76,4.72,15.50,1.00,29.01,17.00,2.00,7275.00,3634.00,397.00,884.00,37.00,2323.00
2022,6,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",89.00,4.00,0.98,0.97,2.05,0.00,0.00,0.00,0.00,131.00,62.00,30.00,39.00,0.00,0.00
2022,6,DL,Delta Air Lines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",59.00,15.00,8.49,0.14,0.74,0.00,5.63,1.00,0.00,1549.00,504.00,6.00,27.00,0.00,1012.00
2022,6,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",25.00,2.00,1.67,0.00,0.00,0.00,0.33,0.00,0.00,234.00,229.00,0.00,0.00,0.00,5.00
2022,6,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",274.00,63.00,37.85,5.15,4.61,0.00,15.39,7.00,0.00,3508.00,2064.00,305.00,206.00,0.00,933.00
2022,6,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",167.00,15.00,7.52,1.07,3.12,0.00,3.29,0.00,1.00,1054.00,626.00,129.00,129.00,0.00,170.00
2022,6,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",473.00,107.00,63.03,8.54,17.28,0.00,18.14,13.00,1.00,7229.00,4230.00,870.00,983.00,0.00,1146.00
2022,6,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2283.00,633.00,176.44,17.20,267.76,2.49,169.11,183.00,7.00,59032.00,23075.00,1691.00,16879.00,264.00,17123.00
2022,6,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",25.00,2.00,0.47,0.00,0.22,0.00,1.31,1.00,0.00,47.00,7.00,0.00,7.00,0.00,33.00
2022,6,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",52.00,8.00,1.54,0.00,0.51,0.00,5.95,0.00,0.00,363.00,39.00,0.00,19.00,0.00,305.00
2022,6,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1247.00,220.00,130.61,4.75,39.95,1.78,42.91,38.00,0.00,13254.00,8662.00,241.00,1605.00,89.00,2657.00
2022,6,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2855.00,604.00,302.15,16.86,140.37,1.00,143.62,104.00,3.00,39156.00,22502.00,1213.00,5618.00,55.00,9768.00
2022,6,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",120.00,16.00,7.77,1.30,3.17,0.00,3.76,2.00,0.00,838.00,495.00,27.00,133.00,0.00,183.00
2022,6,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2174.00,486.00,143.38,21.74,200.05,0.00,120.83,209.00,28.00,45812.00,12682.00,2336.00,19068.00,0.00,11726.00
2022,6,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",51.00,10.00,5.61,0.00,2.68,0.00,1.71,1.00,0.00,508.00,428.00,0.00,44.00,0.00,36.00
2022,6,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",173.00,42.00,25.44,3.53,5.06,0.00,7.98,3.00,0.00,2762.00,1694.00,300.00,188.00,0.00,580.00
2022,6,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",472.00,87.00,54.28,3.56,11.49,0.96,16.71,19.00,2.00,4951.00,3020.00,287.00,516.00,51.00,1077.00
2022,6,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1590.00,473.00,191.07,11.81,150.66,1.00,118.45,58.00,9.00,34321.00,15036.00,1134.00,9324.00,43.00,8784.00
2022,6,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",85.00,7.00,2.46,0.00,2.86,0.00,1.68,0.00,0.00,285.00,73.00,0.00,152.00,0.00,60.00
2022,6,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",88.00,23.00,14.70,1.31,0.38,0.00,6.62,5.00,0.00,1061.00,680.00,90.00,21.00,0.00,270.00
2022,6,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",294.00,72.00,48.81,2.93,4.67,0.00,15.59,10.00,0.00,4114.00,3007.00,140.00,168.00,0.00,799.00
2022,6,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",701.00,214.00,82.37,5.04,76.49,1.00,49.10,57.00,10.00,14648.00,5848.00,485.00,3855.00,33.00,4427.00
2022,6,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",294.00,56.00,34.91,3.52,4.90,0.00,12.67,7.00,1.00,3789.00,2606.00,138.00,195.00,0.00,850.00
2022,6,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",95.00,8.00,4.29,1.02,1.90,0.00,0.79,0.00,1.00,958.00,786.00,31.00,110.00,0.00,31.00
2022,6,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",34.00,4.00,1.08,1.00,1.00,0.00,0.92,1.00,0.00,203.00,89.00,24.00,21.00,0.00,69.00
2022,6,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",171.00,25.00,13.47,1.90,2.50,0.00,7.13,2.00,1.00,1367.00,934.00,41.00,59.00,0.00,333.00
2022,6,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",30.00,6.00,4.00,0.00,0.00,0.00,2.00,0.00,0.00,229.00,138.00,0.00,0.00,0.00,91.00
2022,6,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4903.00,682.00,297.00,28.62,105.99,0.00,250.40,120.00,3.00,50034.00,24203.00,2512.00,4885.00,0.00,18434.00
2022,6,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",521.00,104.00,51.02,7.93,16.93,0.00,28.13,15.00,1.00,8209.00,4830.00,381.00,904.00,0.00,2094.00
2022,6,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",182.00,19.00,13.44,0.15,1.09,0.00,4.32,5.00,0.00,962.00,735.00,13.00,59.00,0.00,155.00
2022,6,DL,Delta Air Lines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",26.00,4.00,1.77,0.00,0.08,0.00,2.14,0.00,0.00,238.00,115.00,0.00,5.00,0.00,118.00
2022,6,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",67.00,8.00,6.09,0.00,0.10,0.00,1.81,4.00,0.00,355.00,298.00,0.00,2.00,0.00,55.00
2022,6,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",86.00,10.00,4.09,0.00,3.88,0.00,2.03,1.00,0.00,458.00,269.00,0.00,86.00,0.00,103.00
2022,6,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",145.00,26.00,13.75,2.21,1.86,1.00,7.18,2.00,0.00,2909.00,2177.00,134.00,99.00,37.00,462.00
2022,6,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",139.00,22.00,11.40,3.07,0.47,0.00,7.06,5.00,0.00,1123.00,553.00,217.00,37.00,0.00,316.00
2022,6,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",120.00,26.00,15.78,2.68,2.36,0.00,5.18,8.00,0.00,1138.00,667.00,208.00,83.00,0.00,180.00
2022,6,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",843.00,138.00,73.82,5.09,33.61,0.00,25.48,34.00,1.00,9947.00,5637.00,446.00,2007.00,0.00,1857.00
2022,6,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",231.00,63.00,39.42,5.15,10.79,0.00,7.64,3.00,0.00,4175.00,2936.00,503.00,387.00,0.00,349.00
2022,6,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",537.00,126.00,59.62,3.49,46.66,0.00,16.24,41.00,2.00,8709.00,4782.00,456.00,2084.00,0.00,1387.00
2022,6,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",621.00,132.00,68.77,5.19,24.28,0.00,33.75,25.00,0.00,7297.00,3658.00,455.00,844.00,0.00,2340.00
2022,6,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",393.00,67.00,46.59,0.93,9.43,0.00,10.06,23.00,0.00,3723.00,2626.00,34.00,341.00,0.00,722.00
2022,6,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",790.00,170.00,90.74,4.60,27.98,0.00,46.69,31.00,3.00,10053.00,5287.00,262.00,1208.00,0.00,3296.00
2022,6,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",164.00,42.00,24.22,2.25,10.26,0.00,5.27,9.00,1.00,2677.00,1570.00,155.00,468.00,0.00,484.00
2022,6,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",214.00,54.00,36.65,2.56,4.89,0.00,9.91,10.00,0.00,3225.00,2372.00,100.00,271.00,0.00,482.00
2022,6,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",111.00,30.00,18.51,2.00,2.08,0.00,7.41,3.00,0.00,1381.00,977.00,77.00,38.00,0.00,289.00
2022,6,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",139.00,22.00,10.07,1.00,5.38,0.00,5.55,2.00,2.00,1286.00,753.00,17.00,260.00,0.00,256.00
2022,6,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",957.00,218.00,107.59,7.79,33.97,0.81,67.84,36.00,3.00,13531.00,6206.00,603.00,2023.00,52.00,4647.00
2022,6,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",182.00,35.00,22.99,1.72,4.87,1.00,4.42,10.00,1.00,2147.00,1615.00,58.00,186.00,51.00,237.00
2022,6,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",33.00,5.00,1.80,0.00,2.20,0.00,1.00,3.00,0.00,221.00,144.00,0.00,53.00,0.00,24.00
2022,6,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",36.00,7.00,3.21,0.00,1.00,0.00,2.79,1.00,0.00,315.00,129.00,0.00,46.00,0.00,140.00
2022,6,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",88.00,24.00,15.82,0.05,1.16,0.00,6.97,3.00,0.00,1765.00,1164.00,4.00,48.00,0.00,549.00
2022,6,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",550.00,118.00,59.86,3.38,34.46,0.00,20.29,16.00,3.00,7901.00,3634.00,525.00,2121.00,0.00,1621.00
2022,6,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",702.00,145.00,82.16,4.78,32.45,0.00,25.61,26.00,0.00,9090.00,6054.00,305.00,964.00,0.00,1767.00
2022,6,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",420.00,83.00,47.21,3.07,9.73,0.00,23.00,10.00,1.00,6271.00,4095.00,99.00,442.00,0.00,1635.00
2022,6,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",273.00,63.00,39.40,3.15,13.20,0.00,7.25,12.00,2.00,2959.00,2009.00,111.00,457.00,0.00,382.00
2022,6,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",205.00,31.00,18.83,3.22,4.18,0.00,4.77,5.00,0.00,1412.00,712.00,123.00,116.00,0.00,461.00
2022,6,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2476.00,448.00,217.13,10.43,89.44,0.00,130.99,131.00,5.00,35998.00,21612.00,701.00,3539.00,0.00,10146.00
2022,6,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",905.00,171.00,82.41,6.64,29.67,0.00,52.28,43.00,2.00,13333.00,7614.00,602.00,1421.00,0.00,3696.00
2022,6,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",31.00,3.00,0.00,1.00,0.06,0.00,1.94,0.00,0.00,167.00,0.00,17.00,6.00,0.00,144.00
2022,6,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",184.00,22.00,8.66,1.00,3.78,0.00,8.56,6.00,0.00,1553.00,683.00,38.00,109.00,0.00,723.00
2022,6,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",184.00,26.00,15.81,2.76,6.09,0.00,1.33,8.00,0.00,1381.00,819.00,150.00,366.00,0.00,46.00
2022,6,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4174.00,622.00,261.74,19.54,70.40,0.00,270.32,149.00,13.00,53066.00,26458.00,1308.00,3366.00,0.00,21934.00
2022,6,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",295.00,63.00,34.98,1.73,3.34,0.00,22.95,13.00,0.00,3542.00,1660.00,111.00,139.00,0.00,1632.00
2022,6,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",395.00,95.00,48.26,5.47,17.75,0.00,23.52,8.00,0.00,6166.00,3870.00,607.00,552.00,0.00,1137.00
2022,6,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",209.00,56.00,28.31,5.73,10.73,0.00,11.24,6.00,1.00,3009.00,1671.00,360.00,497.00,0.00,481.00
2022,6,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",372.00,101.00,65.06,4.19,10.13,0.00,21.62,13.00,0.00,6200.00,4127.00,391.00,454.00,0.00,1228.00
2022,6,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",89.00,18.00,10.51,0.00,6.40,0.00,1.09,0.00,0.00,826.00,585.00,0.00,197.00,0.00,44.00
2022,6,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",6.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,229.00,229.00,0.00,0.00,0.00,0.00
2022,6,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",88.00,26.00,18.28,0.17,3.08,0.00,4.47,3.00,1.00,2121.00,1516.00,23.00,347.00,0.00,235.00
2022,6,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",144.00,30.00,18.36,2.87,4.24,0.00,4.53,1.00,1.00,1997.00,1510.00,123.00,140.00,0.00,224.00
2022,6,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",1073.00,260.00,119.46,10.57,72.18,0.00,57.80,49.00,3.00,18370.00,8598.00,1155.00,4329.00,0.00,4288.00
2022,6,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",116.00,13.00,4.72,1.00,4.40,0.00,2.88,0.00,0.00,596.00,120.00,41.00,219.00,0.00,216.00
2022,6,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",90.00,14.00,8.20,0.00,2.45,0.00,3.36,1.00,0.00,908.00,706.00,0.00,65.00,0.00,137.00
